LEMMA, FREQUENCY, RANGE, UDP
אנוש, 2723, 1584, 0.5455361134706009
הפ, 2713, 1819, 0.5596150151989411
הארנק, 2713, 1745, 0.5545343698045326
סול, 2712, 742, 0.5243786740109462
ציוד, 2711, 2012, 0.5627579541723904
נביא, 2710, 1923, 0.5620741609455471
כנגד, 2709, 1744, 0.5563869416977948
התנגדות, 2707, 1669, 0.5571579370554208
הפרח, 2705, 1756, 0.5544493326477268
יל, 2705, 654, 0.5207694021582838
דיון, 2703, 1827, 0.5606398825428822
בכיר, 2702, 1733, 0.5538577424702038
תוקף, 2701, 2106, 0.5686201728162246
תשאר, 2700, 1654, 0.5503739147298976
עודד, 2698, 2196, 0.5682658176643594
מביך, 2698, 2191, 0.5691021319095658
מטורף, 2697, 2190, 0.5695311742422355
עוקב, 2694, 2105, 0.5684867723782736
יקום, 2693, 1665, 0.5513652613609287
הציק, 2692, 2032, 0.5644061191491397
עמק, 2691, 1433, 0.544669742753355
הי, 2690, 1837, 0.554716461214827
עימות, 2690, 2089, 0.5649680495668539
גביע, 2689, 923, 0.52720195869312
גאווה, 2689, 1901, 0.5620568061320622
הדק, 2689, 1929, 0.5616454737607719
גרר, 2688, 2192, 0.5713382577481754
שנלך, 2687, 2296, 0.5688901111942468
לתמיד, 2686, 2156, 0.5681534670170474
תנס, 2682, 2204, 0.565749229515404
רוע, 2682, 1841, 0.5544288596010768
הגוחך, 2682, 2193, 0.5683322810373368
האחה, 2680, 1493, 0.5448856626927989
סקסי, 2677, 1744, 0.5539123987418906
אדוארד, 2676, 804, 0.5260369671432046
עליכם, 2675, 2112, 0.5687558080715737
הדיים, 2675, 1963, 0.5617395261493685
גונב, 2674, 1961, 0.5589847154637151
שכבה, 2672, 1807, 0.5531936572249494
עיקרי, 2672, 2101, 0.5658048836648566
תפילה, 2669, 1742, 0.5596603118153309
התקיים, 2668, 2191, 0.5685862967544879
תספר, 2664, 2255, 0.5709957428342628
כתיבה, 2663, 1525, 0.5495362034403952
תש, 2660, 2240, 0.5724127450953318
סקאלי, 2660, 317, 0.5055892836138103
תחמושת, 2658, 1314, 0.540253021424534
בולשיט, 2658, 1482, 0.5529158735508969
חבוב, 2656, 1538, 0.5466507476629887
אזהרה, 2655, 1936, 0.5590352241581535
ידעתי, 2653, 2187, 0.56800077162185
עצמי, 2652, 2038, 0.5643647890569714
שמלה, 2652, 1722, 0.5541872738671834
נתפס, 2651, 2089, 0.5659594170020013
בטוחה, 2651, 2260, 0.5681741670690656
מעלית, 2651, 1623, 0.5505766630614043
ידוע, 2650, 2158, 0.5702317199806497
יוסטון, 2650, 556, 0.5195341950104
מוצר, 2650, 1574, 0.5502784163090988
רוסיה, 2649, 996, 0.5311296292211602
מאסטר, 2648, 551, 0.5158094389059138
רוז, 2645, 617, 0.5202325675672963
נעבר, 2644, 2135, 0.5668599242187984
תסריט, 2639, 1079, 0.53614130240471
קורס, 2639, 1604, 0.5520423994573362
קטלני, 2639, 1889, 0.5588729038344563
מוט, 2638, 1657, 0.554535963309648
השמלה, 2638, 1611, 0.5499883319240713
סחר, 2636, 1407, 0.5441052691249026
הצוואר, 2636, 2047, 0.5649306517528552
נשחק, 2636, 1872, 0.557126056989017
תחשוב, 2636, 2043, 0.5662360377983613
בגדול, 2634, 1973, 0.5656546423760511
דרומי, 2634, 1677, 0.5542450782691115
הייק, 2627, 1048, 0.5335474965034552
רך, 2626, 2062, 0.5656741900533578
פיגר, 2623, 1805, 0.5639468825598701
אספקה, 2621, 1769, 0.554272419797395
נאה, 2620, 1923, 0.5626378702916299
תהיתי, 2619, 2224, 0.5688745374761703
חרק, 2619, 1401, 0.5392041365964191
בגללך, 2617, 2165, 0.5668112835893697
יידי, 2614, 2000, 0.5603974549974156
הפסד, 2611, 1795, 0.5617281131733751
רצית, 2609, 2242, 0.5722197054052965
נלקח, 2608, 1996, 0.5601492812480022
פירוש, 2608, 1778, 0.5631849295827461
פצע, 2605, 1901, 0.5569082627720513
מוזיאון, 2604, 1209, 0.5363830347462366
שומן, 2604, 1564, 0.547543001721496
שנאה, 2603, 1635, 0.5545563514910246
המזויין, 2603, 929, 0.5360277287814015
סלע, 2601, 1457, 0.5421160695094981
הבטחה, 2601, 2016, 0.5676569164203691
השמיע, 2600, 1981, 0.5631646856223461
אדע, 2598, 2160, 0.5705921244297352
מנייה, 2597, 1064, 0.5357188170387052
משלוח, 2595, 1810, 0.5572775830723309
אס, 2592, 1189, 0.539894675373433
בייבי, 2587, 1142, 0.5371587782994823
מבריק, 2585, 2006, 0.5673443269711653
זרע, 2584, 1493, 0.5480225505619458
השקיע, 2583, 2001, 0.5663570789524295
הפסק, 2580, 1545, 0.5498375288411235
האומן, 2578, 1983, 0.5628273157299997
בארי, 2578, 649, 0.5227268810793728
קריימר, 2578, 542, 0.5092415162324162
איכשהו, 2577, 2137, 0.5661535936442144
גלידה, 2575, 1557, 0.546718035837565
סיוט, 2575, 1879, 0.5579555724388692
המצלמה, 2569, 1519, 0.546784241007362
אתפוס, 2568, 2020, 0.5657053512694312
הביס, 2568, 1771, 0.5540623263290703
ניסע, 2567, 1919, 0.5652862611937722
מגי, 2566, 501, 0.5135821851937793
שתראה, 2561, 2238, 0.5733283759774894
צעצוע, 2558, 1432, 0.5412285258123843
דופן, 2556, 2035, 0.5634887309884653
דל, 2555, 1229, 0.5390792484442468
כיסה, 2554, 2144, 0.5677560761842018
ותראה, 2552, 2248, 0.572007361230337
שהיית, 2552, 2144, 0.568916796214217
השתדל, 2550, 1970, 0.5659226336008809
תפחד, 2550, 1902, 0.5594580358443745
אופרה, 2549, 1145, 0.5347233795817672
לווה, 2548, 2045, 0.5684258167076177
אחך, 2547, 2189, 0.5694847920212757
ענן, 2546, 1669, 0.5531044930335938
התווכח, 2546, 2081, 0.5689761581180175
בנך, 2543, 1664, 0.5511387635820568
ברבר, 2542, 1078, 0.5356930519294083
בלע, 2540, 1885, 0.56205677438311
ליגה, 2540, 1383, 0.5454384633280206
בוש, 2537, 1599, 0.5530054177101196
מיהר, 2536, 2089, 0.5637848858539445
רפאי, 2535, 1403, 0.5433445563526268
תינוקה, 2533, 1754, 0.5509750107572171
אשלם, 2533, 1974, 0.5617792915022828
באד, 2533, 536, 0.5132880004243487
קים, 2530, 781, 0.5210623951495308
הליכה, 2529, 2019, 0.5640877630372682
נדיב, 2528, 2057, 0.5656145396635694
דוני, 2528, 353, 0.5118123378401338
הפרעה, 2526, 1823, 0.5551872230558148
שחת, 2525, 1718, 0.5537587212002152
וו, 2524, 1255, 0.5402650866538135
הבטן, 2523, 1947, 0.560527354090124
תוקן, 2523, 1597, 0.5430157343474217
ביצוע, 2522, 1926, 0.5630054723805784
גולף, 2519, 1430, 0.5458698350083371
מאסר, 2519, 1462, 0.5497080133992194
מדריך, 2517, 1727, 0.5523048235347161
מעקב, 2515, 1676, 0.5479295634879716
לבנים, 2515, 1667, 0.5591347991170857
ערפד, 2515, 567, 0.5131854223735657
נפצע, 2512, 1786, 0.5546426466359142
שפך, 2509, 2092, 0.5660511277380773
קשור, 2508, 2098, 0.5653210122638519
זקנה, 2503, 1816, 0.5561165972213098
אצא, 2502, 2139, 0.5652468240719364
תבע, 2502, 1747, 0.5616008577473507
גרעיני, 2501, 1090, 0.5340563842712087
שובר, 2499, 2077, 0.5695905970618456
פגשה, 2499, 2070, 0.56857721982969
ניכנס, 2497, 2030, 0.5683308386073929
אבק, 2497, 1701, 0.5495670241484154
יומי, 2496, 2035, 0.5698380596670742
סימון, 2495, 892, 0.531454431339634
הודו, 2495, 1313, 0.5418648029425037
העז, 2494, 1934, 0.561222283732268
זכוכית, 2494, 1742, 0.5583429050777426
בהרבה, 2493, 2140, 0.569792303897535
התאבד, 2493, 1640, 0.5529087749038608
הציפור, 2492, 1434, 0.5425176845694571
לעבוד, 2489, 2078, 0.5705611204391228
הכאיב, 2486, 1951, 0.5630401332627448
שתמצא, 2484, 2181, 0.5680687670250512
בעקבות, 2483, 1931, 0.5622099699017362
הורגים, 2483, 1876, 0.5590913417768997
הספה, 2482, 1648, 0.5502260680252615
לימוד, 2482, 1823, 0.5582797408340247
אליפות, 2480, 1006, 0.5345462444553465
ידיעה, 2477, 2015, 0.5649075023792013
אדמירל, 2475, 444, 0.5151876522851323
עודף, 2474, 1929, 0.5622482675990724
לבי, 2473, 1703, 0.5553124871209248
מטען, 2471, 1739, 0.5545713243867743
נפשי, 2470, 1745, 0.555623016611534
הדף, 2470, 1838, 0.5572644498659207
התייצב, 2467, 1703, 0.5550014191618939
ראיון, 2467, 1294, 0.543448387662212
הקרח, 2465, 1359, 0.5407278134506197
הדהים, 2465, 2007, 0.5604612502381638
תוכלו, 2460, 2070, 0.5635612666490941
תרצ, 2455, 2024, 0.5609411233958435
בעט, 2454, 1905, 0.5637404539624766
יה, 2452, 913, 0.530336104591395
לניק, 2447, 601, 0.5189685118205289
כשאה, 2445, 1922, 0.5598445124838387
הולכה, 2445, 1947, 0.5593382578989694
דמיון, 2441, 1854, 0.5580094578381605
הבהיר, 2440, 2047, 0.5696351357849639
עיתונות, 2439, 1532, 0.5515501619626559
יעיל, 2439, 1945, 0.5603811430158625
התכופף, 2439, 1722, 0.5560696733199793
עצה, 2438, 2031, 0.5639419688395029
תענוג, 2438, 1896, 0.5593757294288444
חומה, 2437, 1637, 0.5534494685861076
פרנסיסקו, 2437, 1124, 0.5365532793138748
בעדינות, 2436, 1794, 0.556222202010336
מע, 2435, 1839, 0.5607271566484208
תושב, 2434, 1669, 0.553912961526033
תרם, 2431, 1890, 0.5600045134342344
התגעגיע, 2430, 1779, 0.5589272027078099
הצחיק, 2429, 1877, 0.5594203234794601
נאשם, 2426, 829, 0.5306400070174924
מועמד, 2419, 1459, 0.5459553717403944
סאלי, 2418, 707, 0.5233445510558339
שטף, 2417, 1940, 0.5619511128427417
כובד, 2417, 1898, 0.5634376338504052
בחן, 2416, 2023, 0.5644841569737574
לוויה, 2412, 1531, 0.5473797328396528
סיימון, 2412, 437, 0.5132285533935355
רשאי, 2411, 1651, 0.5545455261725274
העשן, 2410, 1701, 0.5555388969347581
כנסת, 2410, 1886, 0.5647539437172051
הנחש, 2409, 1718, 0.5530244719732169
תרצה, 2406, 1950, 0.5609885296835824
פורסט, 2403, 201, 0.5071217164572046
לנוע, 2402, 1574, 0.5485996407715725
דשא, 2402, 1599, 0.5515986242262221
יישן, 2401, 1855, 0.5564905412727351
נזהר, 2399, 2047, 0.5669985269266327
תעצר, 2399, 1708, 0.5522154313126906
וכל, 2397, 2071, 0.5641719536532215
הבנ, 2397, 1769, 0.5603162059926923
רוי, 2397, 558, 0.5194635395895275
כדורגל, 2396, 1157, 0.5363958369031507
קיין, 2396, 334, 0.5112275767407727
מרוצה, 2395, 1943, 0.5639135033121785
סובב, 2395, 1771, 0.5575182134919656
שעשיתי, 2393, 2020, 0.5672808175393013
מדים, 2392, 1619, 0.5526474964542698
שאת, 2392, 1975, 0.562644051458635
המוזיקה, 2392, 1470, 0.5460971619675348
תיקון, 2391, 1734, 0.5550187898018444
כתבה, 2390, 1323, 0.5430018633735654
הבה, 2386, 1409, 0.5443304690426536
נאצי, 2384, 936, 0.5329713237738587
אסון, 2382, 1831, 0.5596885976300714
בעיטה, 2382, 1362, 0.5438088627284541
נצח, 2382, 1745, 0.5547774046552763
תוספת, 2380, 1953, 0.5616158684773284
ורבותי, 2380, 1370, 0.5468189491823132
הקסם, 2375, 1444, 0.5449084010638537
ריקי, 2375, 538, 0.5198774176686523
פיחד, 2374, 1971, 0.5613045684489861
הממזר, 2374, 1686, 0.557894645143884
טרח, 2370, 1992, 0.5651155676762969
נתראה, 2369, 1910, 0.5576102026881751
אולפן, 2367, 1246, 0.5447834817016106
נסגר, 2366, 1935, 0.5589722443562956
שמפן, 2366, 1562, 0.5534329066527828
שחזר, 2365, 2046, 0.561758832214905
פרוד, 2365, 255, 0.5084710883882106
עבירה, 2364, 1670, 0.5555258914188683
טיילור, 2364, 668, 0.5225119757627886
וידאו, 2364, 1537, 0.5491913113468292
פרודו, 2364, 100, 0.5036113480059261
תעורר, 2363, 1870, 0.5573357161942947
רבע, 2357, 1750, 0.5594175152196021
תעוף, 2356, 1410, 0.5479099086065039
סטיבן, 2355, 892, 0.5246954079802908
תיאטרון, 2355, 1076, 0.5353051659649493
גנדלף, 2354, 85, 0.5030339362053624
ישירות, 2353, 1960, 0.5620463699703979
ייצר, 2350, 1695, 0.5512079608285607
ביקורת, 2349, 1532, 0.5500501010306311
הזיז, 2346, 1844, 0.5623426734565997
חמד, 2345, 1960, 0.5615664948097294
ארז, 2342, 1697, 0.5540359180378949
שמועה, 2341, 1761, 0.5571858445278828
איימי, 2341, 470, 0.5136161839769549
פן, 2340, 1158, 0.5354196381511731
לצערי, 2338, 1920, 0.5604696568923573
בקצה, 2337, 1942, 0.5659310560861023
דאגה, 2337, 1827, 0.558053298249906
שסיפר, 2337, 1988, 0.5643434467503861
הרכב, 2336, 1575, 0.5499120533910569
שיגר, 2335, 1051, 0.5324281472203969
מאבק, 2333, 1733, 0.5542283050874968
לעד, 2333, 1607, 0.5546196245081507
מסורת, 2332, 1447, 0.5442168670436742
נדפק, 2331, 1615, 0.5573391393613583
טהור, 2330, 1795, 0.5578479340600859
ערבי, 2329, 1102, 0.537465405800661
כלה, 2328, 1379, 0.5428682517972301
ניגש, 2328, 1856, 0.5601971511355962
גורדון, 2327, 622, 0.5202376799173606
החביא, 2327, 1819, 0.5572788836239199
התפשט, 2326, 1836, 0.5592831613130806
המכנסי, 2325, 1734, 0.5555736651542568
חטא, 2324, 1348, 0.5463690481888133
הטיפוס, 2323, 1784, 0.5594654655409061
ראלף, 2322, 655, 0.5176075295107926
נתפוס, 2321, 1822, 0.5568647123295278
ברכב, 2321, 1572, 0.5484173885658079
מארי, 2320, 836, 0.525715220138645
חיצוני, 2319, 1674, 0.5525062139881995
דגם, 2319, 1485, 0.5485027047500469
מכללה, 2318, 1126, 0.5359066214174343
היות, 2317, 1683, 0.5576341470252468
תוישאר, 2316, 1742, 0.555212784806137
תגלה, 2314, 1968, 0.5623941516531299
בזבוז, 2314, 1930, 0.5612505459006174
אשכח, 2313, 1839, 0.5584991557102841
כשיש, 2313, 2006, 0.5631672846446409
חיוני, 2312, 1764, 0.5544678856073031
התיקים, 2310, 1528, 0.5530134007322358
הרוג, 2310, 1718, 0.553491795628732
הנאה, 2310, 1859, 0.5583825979122393
אפריל, 2309, 1158, 0.5375913985093241
בוך, 2309, 1749, 0.5558483331358017
רוקד, 2308, 1425, 0.5478258645981837
שיכול, 2307, 1996, 0.5650508664170633
להלחם, 2303, 1164, 0.5344857995467689
הקוף, 2302, 950, 0.5294085028946773
פיצוץ, 2301, 1571, 0.5497702365165147
הבץ, 2300, 1592, 0.5507267236356805
רובי, 2300, 793, 0.5252413795373507
ריב, 2299, 1749, 0.5549691371068173
נבנה, 2297, 1820, 0.5564811820305731
תשב, 2297, 1767, 0.5577015014097227
ציהרי, 2295, 1851, 0.5571507863863219
הערה, 2294, 1820, 0.5599359294373489
רוצה, 2294, 1427, 0.5442162285910761
התחתון, 2294, 1528, 0.5489267507779576
התאם, 2293, 1911, 0.5606103198229453
ניקי, 2293, 556, 0.5176902162161818
הסגיר, 2292, 1658, 0.552372351760103
דוב, 2292, 1221, 0.5363557042457536
הרב, 2292, 1964, 0.5634405943787495
דרישה, 2291, 1785, 0.5591511293157643
סיר, 2290, 1308, 0.5397869755140279
מודעה, 2290, 1480, 0.5478918995139543
מזרחי, 2289, 1664, 0.5525854956130636
התעניין, 2289, 1783, 0.5590453022506487
תיכף, 2288, 1573, 0.555594849028756
שגריר, 2287, 698, 0.5225770506350229
בטי, 2285, 601, 0.5201194290376114
אשאל, 2284, 1905, 0.5622271655583824
יועץ, 2283, 1483, 0.548599054341037
זיון, 2283, 1397, 0.551923287848898
היגיון, 2282, 1704, 0.5544289305402534
ממלכה, 2281, 1164, 0.534743360783454
לקראת, 2280, 1879, 0.5596757103461436
מונה, 2279, 1650, 0.5552027303600355
באז, 2275, 197, 0.5066880274304206
אליוט, 2274, 378, 0.5094347781985404
הק, 2272, 1137, 0.5350177913565664
ריאן, 2271, 386, 0.5123280656611517
רימה, 2270, 1810, 0.5594802256191209
אופנוע, 2270, 1192, 0.5359060633625707
חוברת, 2267, 1206, 0.5384808433763977
אליזבת, 2267, 784, 0.5230153932718558
אחלה, 2266, 1436, 0.5443323891297275
בלגן, 2265, 1828, 0.5574019158042398
הרעש, 2263, 1860, 0.5607785639057757
האל, 2260, 1121, 0.5337115977383156
צמוד, 2260, 1757, 0.5562343420682605
חשיבות, 2259, 1843, 0.5609394823362013
אצליח, 2259, 1908, 0.5592276348541483
שמוק, 2258, 1512, 0.5568333808594291
גדר, 2257, 1231, 0.5400450664299052
עותק, 2255, 1602, 0.5510273449531577
אווה, 2255, 1275, 0.5414359992604163
אחזור, 2254, 1935, 0.5629598206551649
הצהרה, 2253, 1643, 0.5569034167448168
קפוץ, 2252, 1506, 0.5471960713088937
השין, 2250, 1785, 0.5573214518597471
חגורה, 2249, 1473, 0.5450331499722691
תשיג, 2249, 1826, 0.5610436919880694
דרק, 2249, 307, 0.5095726603133668
כיבד, 2248, 1826, 0.5608393209467344
חנייה, 2247, 1525, 0.5476702429596836
איגוד, 2247, 1123, 0.5381778810660609
וורן, 2247, 486, 0.515364782682275
אורך, 2246, 1797, 0.5595782919382108
קיום, 2245, 1614, 0.5494445405644025
חוששה, 2245, 1787, 0.5563489277571687
קדים, 2244, 1789, 0.5549891230377786
יקירה, 2244, 1135, 0.5367749074924738
מניע, 2241, 1427, 0.5474874137819423
הומור, 2241, 1744, 0.5551718576299519
מצדך, 2240, 1835, 0.5573951529359761
ניראה, 2240, 825, 0.5249114083174691
מתק, 2237, 1797, 0.5550145003462403
ההרגשה, 2237, 1937, 0.5606858416713985
מדיניות, 2236, 1504, 0.5489229106038109
רכש, 2234, 1841, 0.5612077033666383
משלך, 2233, 1977, 0.5620671173152005
בריון, 2231, 1460, 0.5474913911051655
רובע, 2227, 1406, 0.5472376605840708
חיוך, 2227, 1713, 0.5571863174557321
העליב, 2224, 1862, 0.5580574789321047
תעצור, 2222, 1589, 0.5523991478521151
הסיע, 2221, 1720, 0.5568932819009789
תכנס, 2218, 1525, 0.5484458824688034
מילר, 2217, 893, 0.5307083025283899
חשאי, 2216, 1331, 0.5442738690375002
מחסה, 2216, 1432, 0.5425983093094185
סימפסון, 2216, 515, 0.5106818463769167
תלה, 2214, 1858, 0.5591829668186638
שמירה, 2213, 1709, 0.5533757344049299
עברה, 2211, 1970, 0.5607544587732336
ייבוא, 2210, 1778, 0.5565147315322903
חסם, 2210, 1671, 0.5540615980201802
דוקטר, 2206, 1358, 0.5427903747680808
שבט, 2205, 950, 0.5267854464058671
זהה, 2204, 1872, 0.5576138489619031
איכות, 2204, 1531, 0.5497537833565949
ודאות, 2200, 1763, 0.5549278268590714
נסתלק, 2200, 1653, 0.5501415605476472
זהות, 2200, 1604, 0.5483598852684599
ברק, 2195, 1039, 0.5332875186054545
מטופש, 2195, 1795, 0.5536795527146752
לחימה, 2195, 1347, 0.5389707919002825
סבר, 2194, 1307, 0.5436210063276614
שף, 2194, 880, 0.5239051077078056
צלם, 2193, 1450, 0.5488594673326594
קופר, 2192, 520, 0.5147296263911602
לבדי, 2191, 1800, 0.5575117769439192
טינה, 2190, 1072, 0.5335956500171983
ארבעים, 2188, 1610, 0.551009496656079
נכס, 2188, 1595, 0.5515619946174759
חפר, 2186, 1503, 0.5479441296657694
גוון, 2184, 1110, 0.5386876452668832
שבור, 2183, 1682, 0.5526843091581566
בעלים, 2182, 1853, 0.5610920866950146
סמית, 2180, 910, 0.5293061707663769
יסוד, 2178, 1557, 0.5511801999637316
מבינה, 2174, 1830, 0.5563998053353297
עוגיה, 2172, 1429, 0.5402388959094495
נסי, 2171, 1743, 0.5533882811808046
נשיג, 2170, 1727, 0.5557755925946768
ויכוח, 2169, 1734, 0.5602878870730009
לכד, 2169, 1541, 0.5485006522431732
פרנקי, 2169, 510, 0.518313790504237
אחזיר, 2166, 1841, 0.5584617234709133
המזורגג, 2165, 1025, 0.5366180325951719
האר, 2163, 859, 0.5269232292058441
במיל, 2162, 1813, 0.561722017133382
ספרייה, 2161, 1177, 0.5381119407358594
טכני, 2160, 1596, 0.5507682892644665
זוהר, 2159, 1589, 0.5500601460181755
מוצלח, 2158, 1730, 0.5544726527200381
שיני, 2157, 1419, 0.5446038213402669
פיקח, 2156, 1578, 0.555744053036324
פו, 2156, 739, 0.5236400978574745
שריפה, 2155, 1541, 0.5461432677036844
השליך, 2154, 1640, 0.553134914814154
תפסן, 2153, 1673, 0.5527479226833338
תקן, 2153, 1674, 0.5553076352158413
החום, 2152, 1568, 0.5468574786142987
הבל, 2152, 1747, 0.5544406402338338
מולדר, 2152, 228, 0.5033866174206265
הגון, 2150, 1625, 0.5567931299700697
מלכותי, 2149, 1117, 0.5354571176833282
נציג, 2148, 1477, 0.5499962629241246
ממתי, 2147, 1856, 0.5595772751433319
פרופיל, 2147, 1479, 0.5474069167325012
באשר, 2147, 1614, 0.5546584802603515
אקס, 2144, 850, 0.5253855657804241
פרידה, 2143, 1460, 0.5479942836643191
הפרה, 2141, 1632, 0.5533233198112545
גניבה, 2141, 1616, 0.5486161364949989
ייצא, 2140, 1705, 0.5561625658083825
רכוש, 2140, 1701, 0.5571016586412068
שכול, 2139, 1797, 0.5584241824581371
שפל, 2138, 1604, 0.5568402004790344
בנייה, 2138, 1482, 0.546247869885669
שלקח, 2137, 1868, 0.5607154847890701
דמעה, 2136, 1536, 0.549931902172945
לויס, 2135, 277, 0.507119961894879
תאמר, 2133, 1462, 0.5469621139012302
מיכל, 2132, 1147, 0.5349334919672073
צוחקה, 2131, 1774, 0.5532367409096548
בייסבול, 2131, 1105, 0.5366160510274773
אמה, 2129, 1063, 0.5321342698540695
פסנתר, 2128, 1039, 0.5339098207175919
מתכת, 2128, 1467, 0.545864996956426
השגע, 2127, 1733, 0.5572719930651373
קולג, 2127, 1294, 0.5426330695064328
יפהפה, 2126, 1671, 0.5538407880067614
נקם, 2125, 1508, 0.5458484255645424
נטה, 2125, 1765, 0.5561848880029288
תרגיל, 2124, 1323, 0.5414218019663435
טפס, 2124, 1610, 0.5497382760523758
מפרץ, 2118, 1293, 0.5402792082794303
מדהים, 2114, 1819, 0.5550450325682712
מתכוונה, 2114, 1796, 0.5542427483040528
קופץ, 2114, 1710, 0.5558131383367312
שלטון, 2113, 1332, 0.543951984883863
גרסה, 2113, 1411, 0.5428618861883625
מדען, 2111, 1222, 0.5337936081568782
תשעה, 2109, 1439, 0.5479368371183138
איטליה, 2107, 1002, 0.5295213671262099
התבונן, 2106, 1576, 0.5519254538584546
הסתכן, 2105, 1767, 0.5561338212536271
הכנסה, 2105, 1476, 0.5506244435294443
הפר, 2104, 1589, 0.551143302132832
לף, 2102, 1498, 0.5474257487195104
השיב, 2101, 1555, 0.548741287392088
המשוגע, 2100, 1572, 0.5518484848507784
פרחח, 2100, 1322, 0.5449024043387085
בער, 2099, 1675, 0.5520949795757601
אמנם, 2099, 1544, 0.5506083545239692
אמי, 2096, 1462, 0.5470883714494903
תקיף, 2096, 1507, 0.5469305601550423
צועק, 2095, 1616, 0.5531497978536108
נטל, 2093, 1478, 0.5478579811285144
שיתוף, 2093, 1587, 0.5503097904426417
גבירות, 2091, 1209, 0.5409502503358453
מולי, 2091, 989, 0.5322019883929883
ואחרי, 2090, 1790, 0.5605987756541126
אזיקים, 2090, 1357, 0.5445299831149631
ורוז, 2090, 379, 0.5122597370453048
ברך, 2087, 1455, 0.5495116159214456
לינקולן, 2087, 926, 0.533637575071148
תירוץ, 2086, 1800, 0.557457953025249
גרייס, 2086, 415, 0.5148626893711891
נחך, 2083, 1779, 0.5557616837865917
נודע, 2081, 1723, 0.5570095654008704
ותגיד, 2080, 1806, 0.5597773661876189
רון, 2080, 582, 0.5178549842793108
בתוככי, 2079, 1809, 0.5545883403308363
פרסם, 2078, 1502, 0.5491946360296184
גאי, 2077, 1505, 0.5489783377478945
צעוק, 2076, 1656, 0.5551028054344922
הורד, 2075, 1525, 0.5460245675424766
השראה, 2074, 1579, 0.5513854033580821
סנט, 2072, 1273, 0.5416979776432251
נאמנות, 2071, 1573, 0.5523603346634214
ת, 2071, 1541, 0.5502997691014897
קומנדר, 2070, 453, 0.5120300549054103
ביטוי, 2070, 1689, 0.5548361545245218
עולמי, 2069, 1525, 0.547446392020186
הזכר, 2068, 1514, 0.5460589162922631
פיקוח, 2066, 1236, 0.5401936698191023
סוהר, 2066, 1190, 0.5413049131188024
הזדקק, 2065, 1761, 0.5569814687572723
מודיעין, 2065, 1215, 0.5373041042986766
דקר, 2065, 1360, 0.5436510514340069
חייזר, 2064, 902, 0.5211360678500885
תקיפה, 2063, 1462, 0.546721005824466
חשמלי, 2062, 1470, 0.5441532866234474
הוזמן, 2062, 1784, 0.556128723091398
הפרש, 2061, 1122, 0.5373075708598198
אבדק, 2057, 1838, 0.5555989540424978
תתעורר, 2056, 1385, 0.5437840813090853
ונורמן, 2056, 228, 0.507604254201671
הפריד, 2054, 1665, 0.5537268407704519
סילק, 2054, 1582, 0.5532787274442272
בטן, 2052, 1496, 0.5475498213410996
כוננות, 2052, 1066, 0.5315169807771478
תקרית, 2050, 1604, 0.5500398053913242
שבא, 2049, 1847, 0.557947906278413
תהיי, 2049, 1745, 0.5551139334268169
קודש, 2048, 1336, 0.5438245686623702
עריכה, 2048, 1669, 0.5531052669672042
נכתב, 2048, 1559, 0.5534830795684471
אדיוט, 2047, 1160, 0.537856384713262
עש, 2047, 1491, 0.5492336525772877
התרגל, 2045, 1718, 0.5541280207367886
ניקוי, 2045, 1429, 0.5453708488332281
גידול, 2043, 1252, 0.5368417416563138
היאמן, 2043, 1577, 0.5499437537448786
נקווה, 2042, 1715, 0.5534064368809863
בבר, 2042, 1422, 0.5475970573748126
אישיות, 2038, 1563, 0.5501140645224167
טרור, 2038, 1159, 0.5350131897685801
נגדך, 2037, 1690, 0.5560224278277106
מוניטין, 2037, 1542, 0.5518229372882917
אימה, 2036, 1456, 0.5476156387100601
לכול, 2036, 1723, 0.5539660524065346
ריגש, 2036, 1732, 0.5543760288308917
תבואי, 2035, 1615, 0.5509056748050478
תם, 2034, 1450, 0.5471995898921014
קונגרס, 2034, 853, 0.5306608489478666
איטי, 2033, 1670, 0.5535198213331547
מרד, 2033, 1241, 0.5388996399051689
מקובל, 2033, 1630, 0.5536617233347096
שפשוט, 2032, 1749, 0.5575008759569648
אפור, 2032, 1279, 0.5414737861956748
ממוצע, 2031, 1542, 0.5531985898199521
קלייר, 2031, 426, 0.5130126902054339
טל, 2030, 1591, 0.5520065042334792
נשכח, 2030, 1791, 0.5574653023240465
תקלה, 2029, 1338, 0.5408933807618173
היל, 2029, 843, 0.5302575644525938
תלמד, 2028, 1676, 0.5547556149115749
מעיל, 2027, 1478, 0.5491988072532594
הזהר, 2026, 1375, 0.543833842777519
תאמין, 2025, 1709, 0.5544716122787655
ארצי, 2023, 1357, 0.5455113415097893
דווח, 2023, 1538, 0.5455321503352135
הישג, 2023, 1595, 0.551230320857333
פרדי, 2022, 619, 0.522396931333865
שכחתי, 2021, 1798, 0.5570513580350236
ההר, 2020, 1143, 0.5359901546636754
הגעיל, 2020, 1693, 0.5540093962440373
לילי, 2019, 713, 0.5236786887700783
האידיוט, 2019, 1642, 0.5531017105497686
גיד, 2016, 1696, 0.5531874760154644
השקעה, 2016, 1344, 0.5436287008637897
זריקה, 2015, 1400, 0.5436749295611798
משטרתי, 2015, 1301, 0.541799311893761
הקריב, 2014, 1537, 0.5490518874872106
